SampleID,Species ID,Kind,Common Name,Scientific Name,Sensitivity,pH,Temperature,Ammonia,Nitrite,Nitrate,DissolvedO2,Quality,Failed Parameters,Primary Issue,Recommended Action,Action Priority,Min pH,Max pH,Min Temp (C),Max Temp (C),Max Safe Ammonia (ppm),Max Safe Nitrite (ppm),Max Safe Nitrate (ppm),Min Dissolved O2 (mg/L)
1375,92,Fish,Silver Arowana,Osteoglossum bicirrhosum,High,5.79,25.6,0.0,0.001,4.0,9.6,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.0,7.5,24.0,30.0,0.02,0.02,20.0,6.5
1376,92,Fish,Silver Arowana,Osteoglossum bicirrhosum,High,6.51,28.1,0.028,0.0,4.0,11.4,watch,Ammonia,Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,24.0,30.0,0.02,0.02,20.0,6.5
1377,92,Fish,Silver Arowana,Osteoglossum bicirrhosum,High,6.93,28.4,0.355,7.477,56.8,9.2,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,24.0,30.0,0.02,0.02,20.0,6.5
1378,92,Fish,Silver Arowana,Osteoglossum bicirrhosum,High,9.15,37.5,0.004,0.003,6.2,10.8,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.0,7.5,24.0,30.0,0.02,0.02,20.0,6.5
1379,92,Fish,Silver Arowana,Osteoglossum bicirrhosum,High,9.66,35.1,0.002,0.0,5.8,10.4,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.0,7.5,24.0,30.0,0.02,0.02,20.0,6.5
1380,92,Fish,Silver Arowana,Osteoglossum bicirrhosum,High,7.03,24.6,0.666,2.125,45.8,11.1,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,24.0,30.0,0.02,0.02,20.0,6.5
1381,93,Fish,Black Arowana,Osteoglossum ferreirai,High,6.57,29.3,0.004,0.002,7.4,8.5,excellent,,,Keep weekly testing and regular water changes.,low,5.5,7.0,26.0,30.0,0.02,0.02,20.0,6.5
1382,93,Fish,Black Arowana,Osteoglossum ferreirai,High,6.35,29.2,0.002,0.004,4.3,8.6,excellent,,,Keep weekly testing and regular water changes.,low,5.5,7.0,26.0,30.0,0.02,0.02,20.0,6.5
1383,93,Fish,Black Arowana,Osteoglossum ferreirai,High,6.28,29.1,0.001,0.003,4.1,10.8,excellent,,,Keep weekly testing and regular water changes.,low,5.5,7.0,26.0,30.0,0.02,0.02,20.0,6.5
1384,93,Fish,Black Arowana,Osteoglossum ferreirai,High,6.33,27.1,0.003,0.003,5.9,9.0,excellent,,,Keep weekly testing and regular water changes.,low,5.5,7.0,26.0,30.0,0.02,0.02,20.0,6.5
1385,93,Fish,Black Arowana,Osteoglossum ferreirai,High,5.71,29.7,0.014,0.011,17.2,8.0,good,,,Keep weekly testing and regular water changes.,low,5.5,7.0,26.0,30.0,0.02,0.02,20.0,6.5
1386,93,Fish,Black Arowana,Osteoglossum ferreirai,High,5.76,28.0,0.014,0.001,13.9,7.7,good,,,Keep weekly testing and regular water changes.,low,5.5,7.0,26.0,30.0,0.02,0.02,20.0,6.5
1387,93,Fish,Black Arowana,Osteoglossum ferreirai,High,6.79,28.6,0.007,0.014,13.8,7.1,excellent,,,Keep weekly testing and regular water changes.,low,5.5,7.0,26.0,30.0,0.02,0.02,20.0,6.5
1388,93,Fish,Black Arowana,Osteoglossum ferreirai,High,5.05,29.2,0.003,0.003,4.7,9.4,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,5.5,7.0,26.0,30.0,0.02,0.02,20.0,6.5
1389,93,Fish,Black Arowana,Osteoglossum ferreirai,High,6.06,27.6,0.038,0.001,7.7,8.3,watch,Ammonia,Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,5.5,7.0,26.0,30.0,0.02,0.02,20.0,6.5
1390,93,Fish,Black Arowana,Osteoglossum ferreirai,High,5.31,28.1,0.002,0.001,3.6,9.0,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,5.5,7.0,26.0,30.0,0.02,0.02,20.0,6.5
1391,93,Fish,Black Arowana,Osteoglossum ferreirai,High,7.5,27.4,0.0,0.004,3.8,9.6,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,5.5,7.0,26.0,30.0,0.02,0.02,20.0,6.5
1392,93,Fish,Black Arowana,Osteoglossum ferreirai,High,9.06,37.1,0.003,0.002,4.3,10.7,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,5.5,7.0,26.0,30.0,0.02,0.02,20.0,6.5
1393,93,Fish,Black Arowana,Osteoglossum ferreirai,High,9.67,34.7,0.004,0.0,3.5,9.7,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,5.5,7.0,26.0,30.0,0.02,0.02,20.0,6.5
1394,93,Fish,Black Arowana,Osteoglossum ferreirai,High,6.05,27.6,0.627,0.988,4.9,10.8,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,5.5,7.0,26.0,30.0,0.02,0.02,20.0,6.5
1395,93,Fish,Black Arowana,Osteoglossum ferreirai,High,6.3,26.9,0.275,1.206,7.5,11.2,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,5.5,7.0,26.0,30.0,0.02,0.02,20.0,6.5
1396,94,Fish,Jardini Arowana (Australian Arowana),Scleropages jardinii,High,6.94,28.9,0.001,0.001,6.8,8.5,excellent,,,Keep weekly testing and regular water changes.,low,6.5,7.8,24.0,30.0,0.02,0.02,20.0,6.4
1397,94,Fish,Jardini Arowana (Australian Arowana),Scleropages jardinii,High,7.41,25.9,0.003,0.003,6.4,8.9,excellent,,,Keep weekly testing and regular water changes.,low,6.5,7.8,24.0,30.0,0.02,0.02,20.0,6.4
1398,94,Fish,Jardini Arowana (Australian Arowana),Scleropages jardinii,High,6.64,24.8,0.0,0.002,5.0,9.0,excellent,,,Keep weekly testing and regular water changes.,low,6.5,7.8,24.0,30.0,0.02,0.02,20.0,6.4
1399,94,Fish,Jardini Arowana (Australian Arowana),Scleropages jardinii,High,6.83,29.2,0.0,0.001,5.7,8.2,excellent,,,Keep weekly testing and regular water changes.,low,6.5,7.8,24.0,30.0,0.02,0.02,20.0,6.4
1400,94,Fish,Jardini Arowana (Australian Arowana),Scleropages jardinii,High,7.68,24.7,0.014,0.009,17.9,7.6,good,,,Keep weekly testing and regular water changes.,low,6.5,7.8,24.0,30.0,0.02,0.02,20.0,6.4
1401,94,Fish,Jardini Arowana (Australian Arowana),Scleropages jardinii,High,7.49,26.6,0.012,0.01,16.4,7.4,good,,,Keep weekly testing and regular water changes.,low,6.5,7.8,24.0,30.0,0.02,0.02,20.0,6.4
1402,94,Fish,Jardini Arowana (Australian Arowana),Scleropages jardinii,High,6.78,25.6,0.011,0.0,15.5,6.6,good,,,Keep weekly testing and regular water changes.,low,6.5,7.8,24.0,30.0,0.02,0.02,20.0,6.4
1403,94,Fish,Jardini Arowana (Australian Arowana),Scleropages jardinii,High,8.27,28.0,0.002,0.003,3.2,8.4,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.5,7.8,24.0,30.0,0.02,0.02,20.0,6.4
1404,94,Fish,Jardini Arowana (Australian Arowana),Scleropages jardinii,High,7.4,27.8,0.003,0.003,23.8,10.7,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,6.5,7.8,24.0,30.0,0.02,0.02,20.0,6.4
1405,94,Fish,Jardini Arowana (Australian Arowana),Scleropages jardinii,High,6.65,26.3,0.032,0.003,4.9,9.1,watch,Ammonia,Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,7.8,24.0,30.0,0.02,0.02,20.0,6.4
1406,94,Fish,Jardini Arowana (Australian Arowana),Scleropages jardinii,High,7.52,25.5,0.001,0.002,25.6,8.2,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,6.5,7.8,24.0,30.0,0.02,0.02,20.0,6.4
1407,94,Fish,Jardini Arowana (Australian Arowana),Scleropages jardinii,High,6.96,26.1,0.12,0.0,5.2,3.6,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,7.8,24.0,30.0,0.02,0.02,20.0,6.4
1408,94,Fish,Jardini Arowana (Australian Arowana),Scleropages jardinii,High,7.7,29.0,1.297,3.67,65.7,11.2,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,7.8,24.0,30.0,0.02,0.02,20.0,6.4
1409,94,Fish,Jardini Arowana (Australian Arowana),Scleropages jardinii,High,7.53,29.2,0.398,1.694,4.8,9.6,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,7.8,24.0,30.0,0.02,0.02,20.0,6.4
1410,94,Fish,Jardini Arowana (Australian Arowana),Scleropages jardinii,High,4.35,12.2,0.003,0.002,5.0,8.8,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.5,7.8,24.0,30.0,0.02,0.02,20.0,6.4
1411,95,Fish,Asian Arowana (Golden/Red Dragon Fish),Scleropages formosus,High,6.98,29.0,0.002,0.004,4.2,8.9,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,26.0,30.0,0.02,0.02,20.0,6.5
1412,95,Fish,Asian Arowana (Golden/Red Dragon Fish),Scleropages formosus,High,7.27,29.1,0.002,0.001,4.8,10.8,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,26.0,30.0,0.02,0.02,20.0,6.5
1413,95,Fish,Asian Arowana (Golden/Red Dragon Fish),Scleropages formosus,High,7.21,27.6,0.0,0.003,7.0,9.7,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,26.0,30.0,0.02,0.02,20.0,6.5
1414,95,Fish,Asian Arowana (Golden/Red Dragon Fish),Scleropages formosus,High,6.86,29.4,0.001,0.002,6.4,10.1,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,26.0,30.0,0.02,0.02,20.0,6.5
1415,95,Fish,Asian Arowana (Golden/Red Dragon Fish),Scleropages formosus,High,7.29,28.4,0.012,0.002,17.2,6.9,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,26.0,30.0,0.02,0.02,20.0,6.5
1416,95,Fish,Asian Arowana (Golden/Red Dragon Fish),Scleropages formosus,High,6.06,28.0,0.013,0.014,17.3,8.1,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,26.0,30.0,0.02,0.02,20.0,6.5
1417,95,Fish,Asian Arowana (Golden/Red Dragon Fish),Scleropages formosus,High,6.53,28.0,0.017,0.006,17.8,7.5,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,26.0,30.0,0.02,0.02,20.0,6.5
1418,95,Fish,Asian Arowana (Golden/Red Dragon Fish),Scleropages formosus,High,6.38,32.6,0.001,0.0,4.4,8.9,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.0,7.5,26.0,30.0,0.02,0.02,20.0,6.5
1419,95,Fish,Asian Arowana (Golden/Red Dragon Fish),Scleropages formosus,High,6.6,32.0,0.002,0.0,4.2,11.4,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.0,7.5,26.0,30.0,0.02,0.02,20.0,6.5
1420,95,Fish,Asian Arowana (Golden/Red Dragon Fish),Scleropages formosus,High,7.33,27.5,0.037,0.003,8.3,8.4,watch,Ammonia,Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,26.0,30.0,0.02,0.02,20.0,6.5
1421,95,Fish,Asian Arowana (Golden/Red Dragon Fish),Scleropages formosus,High,7.2,28.1,0.04,0.001,7.5,9.2,watch,Ammonia,Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,26.0,30.0,0.02,0.02,20.0,6.5
1422,95,Fish,Asian Arowana (Golden/Red Dragon Fish),Scleropages formosus,High,6.83,28.7,0.753,1.75,5.7,10.5,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,26.0,30.0,0.02,0.02,20.0,6.5
1423,95,Fish,Asian Arowana (Golden/Red Dragon Fish),Scleropages formosus,High,6.8,27.1,0.12,0.0,4.3,2.7,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,26.0,30.0,0.02,0.02,20.0,6.5
1424,95,Fish,Asian Arowana (Golden/Red Dragon Fish),Scleropages formosus,High,9.79,35.6,0.001,0.0,3.8,9.1,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.0,7.5,26.0,30.0,0.02,0.02,20.0,6.5
1425,95,Fish,Asian Arowana (Golden/Red Dragon Fish),Scleropages formosus,High,6.99,28.3,0.69,1.373,7.2,9.3,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,26.0,30.0,0.02,0.02,20.0,6.5
1426,96,Fish,Flowerhorn Cichlid,Amphilophus hybrid,Medium,6.77,27.1,0.003,0.004,6.2,10.1,excellent,,,Keep weekly testing and regular water changes.,low,6.5,8.0,26.0,30.0,0.02,0.02,20.0,6.3
1427,96,Fish,Flowerhorn Cichlid,Amphilophus hybrid,Medium,7.45,27.8,0.0,0.002,7.9,10.9,excellent,,,Keep weekly testing and regular water changes.,low,6.5,8.0,26.0,30.0,0.02,0.02,20.0,6.3
1428,96,Fish,Flowerhorn Cichlid,Amphilophus hybrid,Medium,7.82,27.0,0.002,0.002,4.3,8.8,excellent,,,Keep weekly testing and regular water changes.,low,6.5,8.0,26.0,30.0,0.02,0.02,20.0,6.3
1429,96,Fish,Flowerhorn Cichlid,Amphilophus hybrid,Medium,7.63,28.5,0.003,0.001,5.8,8.2,excellent,,,Keep weekly testing and regular water changes.,low,6.5,8.0,26.0,30.0,0.02,0.02,20.0,6.3
1430,96,Fish,Flowerhorn Cichlid,Amphilophus hybrid,Medium,6.71,28.1,0.01,0.014,15.8,6.6,good,,,Keep weekly testing and regular water changes.,low,6.5,8.0,26.0,30.0,0.02,0.02,20.0,6.3
1431,96,Fish,Flowerhorn Cichlid,Amphilophus hybrid,Medium,6.55,28.8,0.009,0.003,15.5,6.9,good,,,Keep weekly testing and regular water changes.,low,6.5,8.0,26.0,30.0,0.02,0.02,20.0,6.3
1432,96,Fish,Flowerhorn Cichlid,Amphilophus hybrid,Medium,7.42,27.9,0.008,0.011,15.6,7.5,good,,,Keep weekly testing and regular water changes.,low,6.5,8.0,26.0,30.0,0.02,0.02,20.0,6.3
1433,96,Fish,Flowerhorn Cichlid,Amphilophus hybrid,Medium,6.03,28.4,0.001,0.002,4.7,11.6,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.5,8.0,26.0,30.0,0.02,0.02,20.0,6.3
1434,96,Fish,Flowerhorn Cichlid,Amphilophus hybrid,Medium,6.16,27.8,0.001,0.002,8.3,10.3,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.5,8.0,26.0,30.0,0.02,0.02,20.0,6.3
1435,96,Fish,Flowerhorn Cichlid,Amphilophus hybrid,Medium,6.63,29.0,0.0,0.0,31.7,9.8,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,6.5,8.0,26.0,30.0,0.02,0.02,20.0,6.3
1436,96,Fish,Flowerhorn Cichlid,Amphilophus hybrid,Medium,6.84,27.6,0.044,0.002,4.1,9.5,watch,Ammonia,Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,8.0,26.0,30.0,0.02,0.02,20.0,6.3
1437,96,Fish,Flowerhorn Cichlid,Amphilophus hybrid,Medium,7.88,28.5,0.32,1.146,4.5,11.1,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,8.0,26.0,30.0,0.02,0.02,20.0,6.3
1438,96,Fish,Flowerhorn Cichlid,Amphilophus hybrid,Medium,4.27,12.8,0.002,0.003,7.5,9.5,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.5,8.0,26.0,30.0,0.02,0.02,20.0,6.3
1439,96,Fish,Flowerhorn Cichlid,Amphilophus hybrid,Medium,7.89,26.7,0.209,2.039,4.6,10.3,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,8.0,26.0,30.0,0.02,0.02,20.0,6.3
1440,96,Fish,Flowerhorn Cichlid,Amphilophus hybrid,Medium,7.43,27.3,0.888,0.935,5.5,11.3,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,8.0,26.0,30.0,0.02,0.02,20.0,6.3
1441,97,Fish,Green Terror,Andinoacara rivulatus,Medium,7.51,25.8,0.003,0.001,3.5,8.7,excellent,,,Keep weekly testing and regular water changes.,low,6.5,8.0,22.0,28.0,0.02,0.02,20.0,6.3
1442,97,Fish,Green Terror,Andinoacara rivulatus,Medium,7.41,26.3,0.003,0.002,3.6,8.2,excellent,,,Keep weekly testing and regular water changes.,low,6.5,8.0,22.0,28.0,0.02,0.02,20.0,6.3
1443,97,Fish,Green Terror,Andinoacara rivulatus,Medium,7.63,25.2,0.003,0.001,5.3,11.3,excellent,,,Keep weekly testing and regular water changes.,low,6.5,8.0,22.0,28.0,0.02,0.02,20.0,6.3
1444,97,Fish,Green Terror,Andinoacara rivulatus,Medium,6.81,22.9,0.003,0.002,8.2,11.3,excellent,,,Keep weekly testing and regular water changes.,low,6.5,8.0,22.0,28.0,0.02,0.02,20.0,6.3
1445,97,Fish,Green Terror,Andinoacara rivulatus,Medium,7.61,22.3,0.012,0.013,15.6,8.0,good,,,Keep weekly testing and regular water changes.,low,6.5,8.0,22.0,28.0,0.02,0.02,20.0,6.3
1446,97,Fish,Green Terror,Andinoacara rivulatus,Medium,7.47,22.8,0.012,0.01,13.4,7.1,good,,,Keep weekly testing and regular water changes.,low,6.5,8.0,22.0,28.0,0.02,0.02,20.0,6.3
1447,97,Fish,Green Terror,Andinoacara rivulatus,Medium,7.57,23.0,0.01,0.01,17.7,7.3,good,,,Keep weekly testing and regular water changes.,low,6.5,8.0,22.0,28.0,0.02,0.02,20.0,6.3
1448,97,Fish,Green Terror,Andinoacara rivulatus,Medium,7.86,27.0,0.002,0.001,29.5,9.0,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,6.5,8.0,22.0,28.0,0.02,0.02,20.0,6.3
1449,97,Fish,Green Terror,Andinoacara rivulatus,Medium,7.11,25.3,0.026,0.004,4.3,11.3,watch,Ammonia,Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,8.0,22.0,28.0,0.02,0.02,20.0,6.3
1450,97,Fish,Green Terror,Andinoacara rivulatus,Medium,7.61,29.8,0.002,0.0,7.4,11.1,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.5,8.0,22.0,28.0,0.02,0.02,20.0,6.3
1451,97,Fish,Green Terror,Andinoacara rivulatus,Medium,7.66,29.4,0.003,0.002,4.1,11.0,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.5,8.0,22.0,28.0,0.02,0.02,20.0,6.3
1452,97,Fish,Green Terror,Andinoacara rivulatus,Medium,7.83,25.3,0.12,0.002,5.3,3.5,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,8.0,22.0,28.0,0.02,0.02,20.0,6.3
1453,97,Fish,Green Terror,Andinoacara rivulatus,Medium,7.14,23.9,0.12,0.003,5.4,2.7,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,8.0,22.0,28.0,0.02,0.02,20.0,6.3
1454,97,Fish,Green Terror,Andinoacara rivulatus,Medium,7.16,25.9,0.12,0.004,3.9,3.6,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,8.0,22.0,28.0,0.02,0.02,20.0,6.3
1455,97,Fish,Green Terror,Andinoacara rivulatus,Medium,7.41,24.7,0.21,1.876,4.4,9.8,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,8.0,22.0,28.0,0.02,0.02,20.0,6.3
1456,98,Fish,Jaguar Cichlid,Parachromis managuensis,High,7.84,28.5,0.003,0.003,5.4,8.4,excellent,,,Keep weekly testing and regular water changes.,low,7.0,8.2,25.0,30.0,0.02,0.02,20.0,6.2
1457,98,Fish,Jaguar Cichlid,Parachromis managuensis,High,7.47,29.1,0.004,0.003,4.3,8.7,excellent,,,Keep weekly testing and regular water changes.,low,7.0,8.2,25.0,30.0,0.02,0.02,20.0,6.2
1458,98,Fish,Jaguar Cichlid,Parachromis managuensis,High,7.99,26.1,0.002,0.002,4.8,10.4,excellent,,,Keep weekly testing and regular water changes.,low,7.0,8.2,25.0,30.0,0.02,0.02,20.0,6.2
1459,98,Fish,Jaguar Cichlid,Parachromis managuensis,High,8.08,28.6,0.002,0.002,7.9,10.1,excellent,,,Keep weekly testing and regular water changes.,low,7.0,8.2,25.0,30.0,0.02,0.02,20.0,6.2
1460,98,Fish,Jaguar Cichlid,Parachromis managuensis,High,7.6,28.4,0.009,0.001,18.1,7.4,good,,,Keep weekly testing and regular water changes.,low,7.0,8.2,25.0,30.0,0.02,0.02,20.0,6.2
1461,98,Fish,Jaguar Cichlid,Parachromis managuensis,High,7.21,26.6,0.017,0.009,16.8,6.5,good,,,Keep weekly testing and regular water changes.,low,7.0,8.2,25.0,30.0,0.02,0.02,20.0,6.2
1462,98,Fish,Jaguar Cichlid,Parachromis managuensis,High,8.14,29.3,0.012,0.004,17.2,7.7,good,,,Keep weekly testing and regular water changes.,low,7.0,8.2,25.0,30.0,0.02,0.02,20.0,6.2
1463,98,Fish,Jaguar Cichlid,Parachromis managuensis,High,6.77,29.3,0.003,0.001,5.8,10.9,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,7.0,8.2,25.0,30.0,0.02,0.02,20.0,6.2
1464,98,Fish,Jaguar Cichlid,Parachromis managuensis,High,6.61,27.3,0.003,0.001,4.9,9.0,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,7.0,8.2,25.0,30.0,0.02,0.02,20.0,6.2
1465,98,Fish,Jaguar Cichlid,Parachromis managuensis,High,6.77,27.3,0.002,0.001,6.8,11.6,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,7.0,8.2,25.0,30.0,0.02,0.02,20.0,6.2
1466,98,Fish,Jaguar Cichlid,Parachromis managuensis,High,7.73,26.7,0.0,0.001,31.8,8.7,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,7.0,8.2,25.0,30.0,0.02,0.02,20.0,6.2
1467,98,Fish,Jaguar Cichlid,Parachromis managuensis,High,7.38,28.5,0.12,0.002,5.7,2.5,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,7.0,8.2,25.0,30.0,0.02,0.02,20.0,6.2
1468,98,Fish,Jaguar Cichlid,Parachromis managuensis,High,7.6,28.8,0.854,1.835,6.8,9.9,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,7.0,8.2,25.0,30.0,0.02,0.02,20.0,6.2
